sentence,difficulty,encoded_diff,sentence_sp,tokens,tokens_no_stop,token_count_no_stop,token_count,nb_verbs,nb_nouns,nb_adj,nb_adv,words,tfidf_score_unigram,tfidf_score_bigram
"Chaque soir de mon enfance, je rentrais à la maison poursuivi par l'école.",B1,2,"Chaque soir de mon enfance, je rentrais à la maison poursuivi par l'école.","['Chaque', 'soir', 'de', 'mon', 'enfance', ',', 'je', 'rentrais', 'à', 'la', 'maison', 'poursuivi', 'par', ""l'"", 'école', '.']","['soir', 'enfance', ',', 'rentrais', 'maison', 'poursuivi', 'école', '.']",8,16,2,4,0,0,"['chaque', 'soir', 'de', 'mon', 'enfance,', 'je', 'rentrais', 'à', 'la', 'maison', 'poursuivi', 'par', ""l'école.""]",44.015546514932645,30.079283045654606
"Ils insistent cependant afin que les animaux soient chassés seulement selon la méthode 'traditionnelle', ce qui exclut l'emploi de fusils de haute portée ou de bateaux mécanisés.",C1,4,"Ils insistent cependant afin que les animaux soient chassés seulement selon la méthode 'traditionnelle', ce qui exclut l'emploi de fusils de haute portée ou de bateaux mécanisés.","['Ils', 'insistent', 'cependant', 'afin', 'que', 'les', 'animaux', 'soient', 'chassés', 'seulement', 'selon', 'la', 'méthode', ""'"", 'traditionnelle', ""'"", ',', 'ce', 'qui', 'exclut', ""l'"", 'emploi', 'de', 'fusils', 'de', 'haute', 'portée', 'ou', 'de', 'bateaux', 'mécanisés', '.']","['insistent', 'animaux', 'soient', 'chassés', 'méthode', ""'"", 'traditionnelle', ""'"", ',', 'exclut', 'emploi', 'fusils', 'haute', 'portée', 'bateaux', 'mécanisés', '.']",17,32,4,6,2,2,"['ils', 'insistent', 'cependant', 'afin', 'que', 'les', 'animaux', 'soient', 'chassés', 'seulement', 'selon', 'la', 'méthode', ""'traditionnelle',"", 'ce', 'qui', 'exclut', ""l'emploi"", 'de', 'fusils', 'de', 'haute', 'portée', 'ou', 'de', 'bateaux', 'mécanisés.']",15.748333535117428,10.719032774879977
Elles auraient pu devenir de très grandes amies si elles s'étaient connues avant.,B2,3,Elles auraient pu devenir de très grandes amies si elles s'étaient connues avant.,"['Elles', 'auraient', 'pu', 'devenir', 'de', 'très', 'grandes', 'amies', 'si', 'elles', ""s'"", 'étaient', 'connues', 'avant', '.']","['devenir', 'grandes', 'amies', 'connues', '.']",5,15,3,1,1,1,"['elles', 'auraient', 'pu', 'devenir', 'de', 'très', 'grandes', 'amies', 'si', 'elles', ""s'étaient"", 'connues', 'avant.']",11.005587253429173,7.615569203726432
"Et après le film, je l'emmène dîner dans un restaurant romantique",A2,1,"Et après le film, je l'emmène dîner dans un restaurant romantique","['Et', 'après', 'le', 'film', ',', 'je', ""l'"", 'emmène', 'dîner', 'dans', 'un', 'restaurant', 'romantique']","['film', ',', 'emmène', 'dîner', 'restaurant', 'romantique']",6,13,1,3,1,0,"['et', 'après', 'le', 'film,', 'je', ""l'emmène"", 'dîner', 'dans', 'un', 'restaurant', 'romantique']",14.985911654263413,10.45207390957028
L'été c'est le 21 juin et les beaux jours sont là !,A1,0,L'été c'est le 21 juin et les beaux jours sont là !,"[""L'"", 'été', ""c'"", 'est', 'le', '21', 'juin', 'et', 'les', 'beaux', 'jours', 'sont', 'là', '!']","['été', '21', 'juin', 'beaux', 'jours', '!']",6,14,0,2,1,1,"[""l'été"", ""c'est"", 'le', '21', 'juin', 'et', 'les', 'beaux', 'jours', 'sont', 'là', '!']",25.4666151043098,17.44327630715371
"Leur intention étant de dégager la philosophie de certains faits constants et courants, ils devront souvent corriger les événements au profit de la vraisemblance et au détriment de la vérité, car le vrai peut quelquefois n'être pas vraisemblable.",C1,4,"Leur intention étant de dégager la philosophie de certains faits constants et courants, ils devront souvent corriger les événements au profit de la vraisemblance et au détriment de la vérité, car le vrai peut quelquefois n'être pas vraisemblable.","['Leur', 'intention', 'étant', 'de', 'dégager', 'la', 'philosophie', 'de', 'certains', 'faits', 'constants', 'et', 'courants', ',', 'ils', 'devront', 'souvent', 'corriger', 'les', 'événements', 'au', 'profit', 'de', 'la', 'vraisemblance', 'et', 'au', 'détriment', 'de', 'la', 'vérité', ',', 'car', 'le', 'vrai', 'peut', 'quelquefois', ""n'"", 'être', 'pas', 'vraisemblable', '.']","['intention', 'dégager', 'philosophie', 'faits', 'constants', 'courants', ',', 'devront', 'corriger', 'événements', 'profit', 'vraisemblance', 'détriment', 'vérité', ',', 'vrai', 'quelquefois', 'vraisemblable', '.']",19,42,5,9,3,4,"['leur', 'intention', 'étant', 'de', 'dégager', 'la', 'philosophie', 'de', 'certains', 'faits', 'constants', 'et', 'courants,', 'ils', 'devront', 'souvent', 'corriger', 'les', 'événements', 'au', 'profit', 'de', 'la', 'vraisemblance', 'et', 'au', 'détriment', 'de', 'la', 'vérité,', 'car', 'le', 'vrai', 'peut', 'quelquefois', ""n'être"", 'pas', 'vraisemblable.']",20.494000569575736,14.030609942546327
La mer est toujours calme au petit jour.,A2,1,La mer est toujours calme au petit jour.,"['La', 'mer', 'est', 'toujours', 'calme', 'au', 'petit', 'jour', '.']","['mer', 'calme', 'petit', 'jour', '.']",5,9,0,1,2,1,"['la', 'mer', 'est', 'toujours', 'calme', 'au', 'petit', 'jour.']",33.70520363927021,23.11337458918571
"Des nattes posées sur les tapis permettent de dormir à même le sol dans les tentes, avec ou sans une couverture de laine de mouton.",B2,3,"Des nattes posées sur les tapis permettent de dormir à même le sol dans les tentes, avec ou sans une couverture de laine de mouton.","['Des', 'nattes', 'posées', 'sur', 'les', 'tapis', 'permettent', 'de', 'dormir', 'à', 'même', 'le', 'sol', 'dans', 'les', 'tentes', ',', 'avec', 'ou', 'sans', 'une', 'couverture', 'de', 'laine', 'de', 'mouton', '.']","['nattes', 'posées', 'tapis', 'permettent', 'dormir', 'sol', 'tentes', ',', 'couverture', 'laine', 'mouton', '.']",12,27,3,7,0,1,"['des', 'nattes', 'posées', 'sur', 'les', 'tapis', 'permettent', 'de', 'dormir', 'à', 'même', 'le', 'sol', 'dans', 'les', 'tentes,', 'avec', 'ou', 'sans', 'une', 'couverture', 'de', 'laine', 'de', 'mouton.']",12.651264471673011,8.55572197772301
"Bien, l'enquête est terminée, madame.",A2,1,"Bien, l'enquête est terminée, madame.","['Bien', ',', ""l'"", 'enquête', 'est', 'terminée', ',', 'madame', '.']","['Bien', ',', 'enquête', 'terminée', ',', 'madame', '.']",7,9,1,2,0,1,"['bien,', ""l'enquête"", 'est', 'terminée,', 'madame.']",0.0,0.0
Les Mimivirus forment le premier genre de virus géant découvert au monde.,C1,4,Les Mimivirus forment le premier genre de virus géant découvert au monde.,"['Les', 'Mimivirus', 'forment', 'le', 'premier', 'genre', 'de', 'virus', 'géant', 'découvert', 'au', 'monde', '.']","['Mimivirus', 'forment', 'genre', 'virus', 'géant', 'découvert', 'monde', '.']",8,13,2,4,2,0,"['les', 'mimivirus', 'forment', 'le', 'premier', 'genre', 'de', 'virus', 'géant', 'découvert', 'au', 'monde.']",10.47417158237134,7.001911255392746
"Enfin, les producteurs s'inquiètent de la pollution que peuvent entraîner ces équipements qui contiennent parfois des substances dangereuses.",B2,3,"Enfin, les producteurs s'inquiètent de la pollution que peuvent entraîner ces équipements qui contiennent parfois des substances dangereuses.","['Enfin', ',', 'les', 'producteurs', ""s'"", 'inquiètent', 'de', 'la', 'pollution', 'que', 'peuvent', 'entraîner', 'ces', 'équipements', 'qui', 'contiennent', 'parfois', 'des', 'substances', 'dangereuses', '.']","[',', 'producteurs', 'inquiètent', 'pollution', 'entraîner', 'équipements', 'contiennent', 'substances', 'dangereuses', '.']",10,21,4,4,1,2,"['enfin,', 'les', 'producteurs', ""s'inquiètent"", 'de', 'la', 'pollution', 'que', 'peuvent', 'entraîner', 'ces', 'équipements', 'qui', 'contiennent', 'parfois', 'des', 'substances', 'dangereuses.']",8.549525476027668,5.935370013095457
"Quelques sermons de quelques hypocondriaques sont-ils à ce point, parvenus à déconcilier l'Algérien avec sa santé ?",C2,5,"Quelques sermons de quelques hypocondriaques sont-ils à ce point, parvenus à déconcilier l'Algérien avec sa santé ?","['Quelques', 'sermons', 'de', 'quelques', 'hypocondriaques', 'sont', '-ils', 'à', 'ce', 'point', ',', 'parvenus', 'à', 'déconcilier', ""l'"", 'Algérien', 'avec', 'sa', 'santé', '?']","['sermons', 'hypocondriaques', '-ils', 'point', ',', 'parvenus', 'déconcilier', 'Algérien', 'santé', '?']",10,20,1,5,0,0,"['quelques', 'sermons', 'de', 'quelques', 'hypocondriaques', 'sont-ils', 'à', 'ce', 'point,', 'parvenus', 'à', 'déconcilier', ""l'algérien"", 'avec', 'sa', 'santé', '?']",5.87233012572039,4.012345163515072
"Grâce à l'intervention de monsieur Ibrahim, le monde des adultes s'était fissuré, il n'offrait pas le même mur uniforme contre lequel je me cognais, une main se tendait à travers une fente.",B2,3,"Grâce à l'intervention de monsieur Ibrahim, le monde des adultes s'était fissuré, il n'offrait pas le même mur uniforme contre lequel je me cognais, une main se tendait à travers une fente.","['Grâce', 'à', ""l'"", 'intervention', 'de', 'monsieur', 'Ibrahim', ',', 'le', 'monde', 'des', 'adultes', ""s'"", 'était', 'fissuré', ',', 'il', ""n'"", 'offrait', 'pas', 'le', 'même', 'mur', 'uniforme', 'contre', 'lequel', 'je', 'me', 'cognais', ',', 'une', 'main', 'se', 'tendait', 'à', 'travers', 'une', 'fente', '.']","['Grâce', 'intervention', 'monsieur', 'Ibrahim', ',', 'monde', 'adultes', 'fissuré', ',', 'offrait', 'mur', 'uniforme', 'contre', 'cognais', ',', 'main', 'tendait', 'travers', 'fente', '.']",20,39,3,8,3,2,"['grâce', 'à', ""l'intervention"", 'de', 'monsieur', 'ibrahim,', 'le', 'monde', 'des', 'adultes', ""s'était"", 'fissuré,', 'il', ""n'offrait"", 'pas', 'le', 'même', 'mur', 'uniforme', 'contre', 'lequel', 'je', 'me', 'cognais,', 'une', 'main', 'se', 'tendait', 'à', 'travers', 'une', 'fente.']",68.43660765129634,46.831385195917505
Je vous appellerais au cas où il y a aurait un problème.,B1,2,Je vous appellerais au cas où il y a aurait un problème.,"['Je', 'vous', 'appellerais', 'au', 'cas', 'où', 'il', 'y', 'a', 'aurait', 'un', 'problème', '.']","['appellerais', 'cas', 'problème', '.']",4,13,3,2,0,0,"['je', 'vous', 'appellerais', 'au', 'cas', 'où', 'il', 'y', 'a', 'aurait', 'un', 'problème.']",9.828355940887064,6.927004089569425
C'est ici que je cuisine des gâteaux et des pâtisseries.,A2,1,C'est ici que je cuisine des gâteaux et des pâtisseries.,"[""C'"", 'est', 'ici', 'que', 'je', 'cuisine', 'des', 'gâteaux', 'et', 'des', 'pâtisseries', '.']","['ici', 'cuisine', 'gâteaux', 'pâtisseries', '.']",5,12,0,3,0,1,"[""c'est"", 'ici', 'que', 'je', 'cuisine', 'des', 'gâteaux', 'et', 'des', 'pâtisseries.']",26.48322072893577,18.472399395899394
Le jour de Pâques est le jour de la résurrection du Christ,B1,2,Le jour de Pâques est le jour de la résurrection du Christ,"['Le', 'jour', 'de', 'Pâques', 'est', 'le', 'jour', 'de', 'la', 'résurrection', 'du', 'Christ']","['jour', 'Pâques', 'jour', 'résurrection', 'Christ']",5,12,0,4,0,0,"['le', 'jour', 'de', 'pâques', 'est', 'le', 'jour', 'de', 'la', 'résurrection', 'du', 'christ']",35.14580433865903,23.546339755667255
Ils ne vont pas à la manifestation parce qu'ils n'ont pas pu prendre de jours de congé.,B1,2,Ils ne vont pas à la manifestation parce qu'ils n'ont pas pu prendre de jours de congé.,"['Ils', 'ne', 'vont', 'pas', 'à', 'la', 'manifestation', 'parce', ""qu'"", 'ils', ""n'"", 'ont', 'pas', 'pu', 'prendre', 'de', 'jours', 'de', 'congé', '.']","['manifestation', 'prendre', 'jours', 'congé', '.']",5,20,3,3,0,4,"['ils', 'ne', 'vont', 'pas', 'à', 'la', 'manifestation', 'parce', ""qu'ils"", ""n'ont"", 'pas', 'pu', 'prendre', 'de', 'jours', 'de', 'congé.']",30.45693501841972,20.953411383398716
"Elles établissent cinq catégories : se mettre au vert, se mettre à son compte, se consacrer aux autres, vivre sa passion, partir loin.",C1,4,"Elles établissent cinq catégories : se mettre au vert, se mettre à son compte, se consacrer aux autres, vivre sa passion, partir loin.","['Elles', 'établissent', 'cinq', 'catégories', ':', 'se', 'mettre', 'au', 'vert', ',', 'se', 'mettre', 'à', 'son', 'compte', ',', 'se', 'consacrer', 'aux', 'autres', ',', 'vivre', 'sa', 'passion', ',', 'partir', 'loin', '.']","['établissent', 'catégories', ':', 'mettre', 'vert', ',', 'mettre', 'compte', ',', 'consacrer', ',', 'vivre', 'passion', ',', 'partir', 'loin', '.']",17,28,6,4,1,1,"['elles', 'établissent', 'cinq', 'catégories', ':', 'se', 'mettre', 'au', 'vert,', 'se', 'mettre', 'à', 'son', 'compte,', 'se', 'consacrer', 'aux', 'autres,', 'vivre', 'sa', 'passion,', 'partir', 'loin.']",32.237425455335924,21.84114929022679
L'objectif est de proposer aux élèves des techniques efficaces de recherche d'informations.,B2,3,L'objectif est de proposer aux élèves des techniques efficaces de recherche d'informations.,"[""L'"", 'objectif', 'est', 'de', 'proposer', 'aux', 'élèves', 'des', 'techniques', 'efficaces', 'de', 'recherche', ""d'"", 'informations', '.']","['objectif', 'proposer', 'élèves', 'techniques', 'efficaces', 'recherche', 'informations', '.']",8,15,2,5,1,0,"[""l'objectif"", 'est', 'de', 'proposer', 'aux', 'élèves', 'des', 'techniques', 'efficaces', 'de', 'recherche', ""d'informations.""]",15.506698239970529,10.515167247557972
Il apprendra à ne pas courir après un ballon ou à ne pas avoir peur du klaxon des voitures.,B1,2,Il apprendra à ne pas courir après un ballon ou à ne pas avoir peur du klaxon des voitures.,"['Il', 'apprendra', 'à', 'ne', 'pas', 'courir', 'après', 'un', 'ballon', 'ou', 'à', 'ne', 'pas', 'avoir', 'peur', 'du', 'klaxon', 'des', 'voitures', '.']","['apprendra', 'courir', 'ballon', 'peur', 'klaxon', 'voitures', '.']",7,20,3,4,0,4,"['il', 'apprendra', 'à', 'ne', 'pas', 'courir', 'après', 'un', 'ballon', 'ou', 'à', 'ne', 'pas', 'avoir', 'peur', 'du', 'klaxon', 'des', 'voitures.']",13.648985783048769,9.620192550130716
"À la suite du retrait planifié de la navette spatiale américaine, la NASA lance un appel d'offres pour le transport d'une partie du fret et des équipages qui ne peut être pris en charge par les vaisseaux existants.",C2,5,"À la suite du retrait planifié de la navette spatiale américaine, la NASA lance un appel d'offres pour le transport d'une partie du fret et des équipages qui ne peut être pris en charge par les vaisseaux existants.","['À', 'la', 'suite', 'du', 'retrait', 'planifié', 'de', 'la', 'navette', 'spatiale', 'américaine', ',', 'la', 'NASA', 'lance', 'un', 'appel', ""d'"", 'offres', 'pour', 'le', 'transport', ""d'"", 'une', 'partie', 'du', 'fret', 'et', 'des', 'équipages', 'qui', 'ne', 'peut', 'être', 'pris', 'en', 'charge', 'par', 'les', 'vaisseaux', 'existants', '.']","['suite', 'retrait', 'planifié', 'navette', 'spatiale', 'américaine', ',', 'NASA', 'lance', 'appel', 'offres', 'transport', 'partie', 'fret', 'équipages', 'pris', 'charge', 'vaisseaux', 'existants', '.']",20,42,4,12,3,1,"['à', 'la', 'suite', 'du', 'retrait', 'planifié', 'de', 'la', 'navette', 'spatiale', 'américaine,', 'la', 'nasa', 'lance', 'un', 'appel', ""d'offres"", 'pour', 'le', 'transport', ""d'une"", 'partie', 'du', 'fret', 'et', 'des', 'équipages', 'qui', 'ne', 'peut', 'être', 'pris', 'en', 'charge', 'par', 'les', 'vaisseaux', 'existants.']",35.864873789209895,24.487166929508323
La connexion ne fonctionne plus.,A1,0,La connexion ne fonctionne plus.,"['La', 'connexion', 'ne', 'fonctionne', 'plus', '.']","['connexion', 'fonctionne', '.']",3,6,1,1,0,2,"['la', 'connexion', 'ne', 'fonctionne', 'plus.']",2.510323405682831,1.8753510684572143
Le cours de géographie est annulé.,A1,0,Le cours de géographie est annulé.,"['Le', 'cours', 'de', 'géographie', 'est', 'annulé', '.']","['cours', 'géographie', 'annulé', '.']",4,7,1,2,0,0,"['le', 'cours', 'de', 'géographie', 'est', 'annulé.']",12.649084931487295,8.624306178414454
"Puis, plus grand, je découvrais les métiers de policier et d'avocat dans un film.",A2,1,"Puis, plus grand, je découvrais les métiers de policier et d'avocat dans un film.","['Puis', ',', 'plus', 'grand', ',', 'je', 'découvrais', 'les', 'métiers', 'de', 'policier', 'et', ""d'"", 'avocat', 'dans', 'un', 'film', '.']","[',', 'grand', ',', 'découvrais', 'métiers', 'policier', 'avocat', 'film', '.']",9,18,1,4,1,1,"['puis,', 'plus', 'grand,', 'je', 'découvrais', 'les', 'métiers', 'de', 'policier', 'et', ""d'avocat"", 'dans', 'un', 'film.']",4.043529734156432,2.881744189738926
Qui a aidé le paysan à tromper le démon ?,B1,2,Qui a aidé le paysan à tromper le démon ?,"['Qui', 'a', 'aidé', 'le', 'paysan', 'à', 'tromper', 'le', 'démon', '?']","['aidé', 'paysan', 'tromper', 'démon', '?']",5,10,2,2,0,0,"['qui', 'a', 'aidé', 'le', 'paysan', 'à', 'tromper', 'le', 'démon', '?']",4.388803990108958,3.085752488674368
Il a dû téléphoner au médecin de garde.,B1,2,Il a dû téléphoner au médecin de garde.,"['Il', 'a', 'dû', 'téléphoner', 'au', 'médecin', 'de', 'garde', '.']","['dû', 'téléphoner', 'médecin', 'garde', '.']",5,9,2,2,0,0,"['il', 'a', 'dû', 'téléphoner', 'au', 'médecin', 'de', 'garde.']",9.825569290907291,6.72513789016768
Un peuple dont on ne connaît pas le nom.,B1,2,Un peuple dont on ne connaît pas le nom.,"['Un', 'peuple', 'dont', 'on', 'ne', 'connaît', 'pas', 'le', 'nom', '.']","['peuple', 'connaît', 'nom', '.']",4,10,1,2,0,2,"['un', 'peuple', 'dont', 'on', 'ne', 'connaît', 'pas', 'le', 'nom.']",4.675641253250945,3.1767184344359713
"Je me suis concentré sur les pousses rapides : laitue, kale, chou kale, chou frisé.",B2,3,"Je me suis concentré sur les pousses rapides : laitue, kale, chou kale, chou frisé.","['Je', 'me', 'suis', 'concentré', 'sur', 'les', 'pousses', 'rapides', ':', 'laitue', ',', 'kale', ',', 'chou', 'kale', ',', 'chou', 'frisé', '.']","['concentré', 'pousses', 'rapides', ':', 'laitue', ',', 'kale', ',', 'chou', 'kale', ',', 'chou', 'frisé', '.']",14,19,1,3,3,0,"['je', 'me', 'suis', 'concentré', 'sur', 'les', 'pousses', 'rapides', ':', 'laitue,', 'kale,', 'chou', 'kale,', 'chou', 'frisé.']",2.811784114470378,2.0455868888200115
Que donne le Père éternel à cet animal ?,A2,1,Que donne le Père éternel à cet animal ?,"['Que', 'donne', 'le', 'Père', 'éternel', 'à', 'cet', 'animal', '?']","['donne', 'Père', 'éternel', 'animal', '?']",5,9,1,2,1,0,"['que', 'donne', 'le', 'père', 'éternel', 'à', 'cet', 'animal', '?']",22.432522731725747,14.96616412085955
"Elle a toujours ses affaires, ce n'est pas le genre de fille à demander sans cesse un taille-crayon, une feuille double, comme certains que je connais.",B1,2,"Elle a toujours ses affaires, ce n'est pas le genre de fille à demander sans cesse un taille-crayon, une feuille double, comme certains que je connais.","['Elle', 'a', 'toujours', 'ses', 'affaires', ',', 'ce', ""n'"", 'est', 'pas', 'le', 'genre', 'de', 'fille', 'à', 'demander', 'sans', 'cesse', 'un', 'taille-crayon', ',', 'une', 'feuille', 'double', ',', 'comme', 'certains', 'que', 'je', 'connais', '.']","['affaires', ',', 'genre', 'fille', 'demander', 'cesse', 'taille-crayon', ',', 'feuille', 'double', ',', 'connais', '.']",13,31,3,6,1,3,"['elle', 'a', 'toujours', 'ses', 'affaires,', 'ce', ""n'est"", 'pas', 'le', 'genre', 'de', 'fille', 'à', 'demander', 'sans', 'cesse', 'un', 'taille-crayon,', 'une', 'feuille', 'double,', 'comme', 'certains', 'que', 'je', 'connais.']",20.519604823696703,13.741983996572356
Laura est la soeur de Julie.,A1,0,Laura est la soeur de Julie.,"['Laura', 'est', 'la', 'soeur', 'de', 'Julie', '.']","['Laura', 'soeur', 'Julie', '.']",4,7,0,1,0,0,"['laura', 'est', 'la', 'soeur', 'de', 'julie.']",9.59069882491482,6.855256260924862
Je suis heureuse de vous revoir le mois prochain,B1,2,Je suis heureuse de vous revoir le mois prochain,"['Je', 'suis', 'heureuse', 'de', 'vous', 'revoir', 'le', 'mois', 'prochain']","['heureuse', 'revoir', 'mois', 'prochain']",4,9,2,1,1,0,"['je', 'suis', 'heureuse', 'de', 'vous', 'revoir', 'le', 'mois', 'prochain']",20.393734107929376,14.376858366027133
C'est en tout cas ce que pensait Capek dans son livre fondateur.,A2,1,C'est en tout cas ce que pensait Capek dans son livre fondateur.,"[""C'"", 'est', 'en', 'tout', 'cas', 'ce', 'que', 'pensait', 'Capek', 'dans', 'son', 'livre', 'fondateur', '.']","['cas', 'pensait', 'Capek', 'livre', 'fondateur', '.']",6,14,1,3,0,0,"[""c'est"", 'en', 'tout', 'cas', 'ce', 'que', 'pensait', 'capek', 'dans', 'son', 'livre', 'fondateur.']",20.776141824140225,14.3789852935904
"C'est pratique pour aller d'un centre commercial à un autre, pour aller à l'école, à la piscine, au stade ou encore au théâtre",A2,1,"C'est pratique pour aller d'un centre commercial à un autre, pour aller à l'école, à la piscine, au stade ou encore au théâtre","[""C'"", 'est', 'pratique', 'pour', 'aller', ""d'"", 'un', 'centre', 'commercial', 'à', 'un', 'autre', ',', 'pour', 'aller', 'à', ""l'"", 'école', ',', 'à', 'la', 'piscine', ',', 'au', 'stade', 'ou', 'encore', 'au', 'théâtre']","['pratique', 'aller', 'centre', 'commercial', ',', 'aller', 'école', ',', 'piscine', ',', 'stade', 'théâtre']",12,29,2,6,1,1,"[""c'est"", 'pratique', 'pour', 'aller', ""d'un"", 'centre', 'commercial', 'à', 'un', 'autre,', 'pour', 'aller', 'à', ""l'école,"", 'à', 'la', 'piscine,', 'au', 'stade', 'ou', 'encore', 'au', 'théâtre']",60.3681599699208,40.041993145351555
"Alors, tu as vu le film, tu as écrit un texte et tu as décrit l'histoire.",A2,1,"Alors, tu as vu le film, tu as écrit un texte et tu as décrit l'histoire.","['Alors', ',', 'tu', 'as', 'vu', 'le', 'film', ',', 'tu', 'as', 'écrit', 'un', 'texte', 'et', 'tu', 'as', 'décrit', ""l'"", 'histoire', '.']","[',', 'film', ',', 'écrit', 'texte', 'décrit', 'histoire', '.']",8,20,3,3,0,1,"['alors,', 'tu', 'as', 'vu', 'le', 'film,', 'tu', 'as', 'écrit', 'un', 'texte', 'et', 'tu', 'as', 'décrit', ""l'histoire.""]",10.151046829352019,6.947499680690669
J'aime les voyages et la littérature russe.,A1,0,J'aime les voyages et la littérature russe.,"[""J'"", 'aime', 'les', 'voyages', 'et', 'la', 'littérature', 'russe', '.']","['aime', 'voyages', 'littérature', 'russe', '.']",5,9,1,2,1,0,"[""j'aime"", 'les', 'voyages', 'et', 'la', 'littérature', 'russe.']",3.0686520872640677,2.1706691145173957
Il s'avère extrêmement difficile de lutter contre le téléchargement illégal.,B2,3,Il s'avère extrêmement difficile de lutter contre le téléchargement illégal.,"['Il', ""s'"", 'avère', 'extrêmement', 'difficile', 'de', 'lutter', 'contre', 'le', 'téléchargement', 'illégal', '.']","['avère', 'extrêmement', 'difficile', 'lutter', 'contre', 'téléchargement', 'illégal', '.']",8,12,2,1,2,1,"['il', ""s'avère"", 'extrêmement', 'difficile', 'de', 'lutter', 'contre', 'le', 'téléchargement', 'illégal.']",21.43901481891666,14.591145755359264
"Il sait bien cuisiner alors en général, il prépare aussi le repas.",A2,1,"Il sait bien cuisiner alors en général, il prépare aussi le repas.","['Il', 'sait', 'bien', 'cuisiner', 'alors', 'en', 'général', ',', 'il', 'prépare', 'aussi', 'le', 'repas', '.']","['bien', 'cuisiner', 'général', ',', 'prépare', 'repas', '.']",7,14,3,2,0,3,"['il', 'sait', 'bien', 'cuisiner', 'alors', 'en', 'général,', 'il', 'prépare', 'aussi', 'le', 'repas.']",51.51035047298505,36.379024264566844
"À proscrire également : les hypocrites qui portent leurs enfants en écharpe pour donner une image positive de leur conception de leur paternité, mais ne font guère que ça, estimant avoir fait leur part une fois rentrés à la maison.",B2,3,"À proscrire également : les hypocrites qui portent leurs enfants en écharpe pour donner une image positive de leur conception de leur paternité, mais ne font guère que ça, estimant avoir fait leur part une fois rentrés à la maison.","['À', 'proscrire', 'également', ':', 'les', 'hypocrites', 'qui', 'portent', 'leurs', 'enfants', 'en', 'écharpe', 'pour', 'donner', 'une', 'image', 'positive', 'de', 'leur', 'conception', 'de', 'leur', 'paternité', ',', 'mais', 'ne', 'font', 'guère', 'que', 'ça', ',', 'estimant', 'avoir', 'fait', 'leur', 'part', 'une', 'fois', 'rentrés', 'à', 'la', 'maison', '.']","['proscrire', ':', 'hypocrites', 'portent', 'enfants', 'écharpe', 'donner', 'image', 'positive', 'conception', 'paternité', ',', 'guère', ',', 'estimant', 'part', 'fois', 'rentrés', 'maison', '.']",20,43,7,9,1,3,"['à', 'proscrire', 'également', ':', 'les', 'hypocrites', 'qui', 'portent', 'leurs', 'enfants', 'en', 'écharpe', 'pour', 'donner', 'une', 'image', 'positive', 'de', 'leur', 'conception', 'de', 'leur', 'paternité,', 'mais', 'ne', 'font', 'guère', 'que', 'ça,', 'estimant', 'avoir', 'fait', 'leur', 'part', 'une', 'fois', 'rentrés', 'à', 'la', 'maison.']",66.74132796901723,45.810218395251
"""La batterie est en dessous du niveau nécessaire pour faire fonctionner l'ordinateur central"", a dit M. Ulamec.",B1,2,"""La batterie est en dessous du niveau nécessaire pour faire fonctionner l'ordinateur central"", a dit M. Ulamec.","['""', 'La', 'batterie', 'est', 'en', 'dessous', 'du', 'niveau', 'nécessaire', 'pour', 'faire', 'fonctionner', ""l'"", 'ordinateur', 'central', '""', ',', 'a', 'dit', 'M.', 'Ulamec', '.']","['""', 'batterie', 'niveau', 'nécessaire', 'faire', 'fonctionner', 'ordinateur', 'central', '""', ',', 'M.', 'Ulamec', '.']",13,22,2,4,2,1,"['""la', 'batterie', 'est', 'en', 'dessous', 'du', 'niveau', 'nécessaire', 'pour', 'faire', 'fonctionner', ""l'ordinateur"", 'central"",', 'a', 'dit', 'm.', 'ulamec.']",50.953634902923554,33.78582139933224
Il fait beau dehors.,A1,0,Il fait beau dehors.,"['Il', 'fait', 'beau', 'dehors', '.']","['beau', '.']",2,5,1,0,1,0,"['il', 'fait', 'beau', 'dehors.']",11.146177148907803,8.04401509097188
Je profite aussi du petit déjeuner pour lire les infos en ligne,A1,0,Je profite aussi du petit déjeuner pour lire les infos en ligne,"['Je', 'profite', 'aussi', 'du', 'petit', 'déjeuner', 'pour', 'lire', 'les', 'infos', 'en', 'ligne']","['profite', 'petit', 'déjeuner', 'lire', 'infos', 'ligne']",6,12,2,3,1,1,"['je', 'profite', 'aussi', 'du', 'petit', 'déjeuner', 'pour', 'lire', 'les', 'infos', 'en', 'ligne']",41.4778139195697,28.074524322702
Oui ça va.,A1,0,Oui ça va.,"['Oui', 'ça', 'va', '.']","['Oui', '.']",2,4,1,0,0,1,"['oui', 'ça', 'va.']",16.038944973343686,12.242866751626961
